date,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
2016-04-01,7,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2016-04-02,1,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2016-04-03,2,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-04-04,3,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-04-05,4,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-04-06,5,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-04-07,6,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2016-04-08,7,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2016-04-09,1,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-04-10,2,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-04-11,3,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-04-12,4,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-04-13,5,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2016-04-14,6,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2016-04-15,7,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-04-16,1,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-17,2,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-18,3,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-19,4,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-20,5,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-21,6,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-22,7,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-23,1,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-24,2,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-25,3,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-26,4,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-27,5,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-28,6,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-29,7,4,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-04-30,1,4,2016,Pesach End,Religious,0_NoEvent,0_NoEvent,0,0,0
2016-05-01,2,5,2016,OrthodoxEaster,Religious,0_NoEvent,0_NoEvent,1,1,0
2016-05-02,3,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2016-05-03,4,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-05-04,5,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-05-05,6,5,2016,Cinco De Mayo,Cultural,0_NoEvent,0_NoEvent,1,1,1
2016-05-06,7,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-05-07,1,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2016-05-08,2,5,2016,Mother's day,Cultural,0_NoEvent,0_NoEvent,1,0,1
2016-05-09,3,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-05-10,4,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-05-11,5,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-05-12,6,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-05-13,7,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2016-05-14,1,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2016-05-15,2,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-05-16,3,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-17,4,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-18,5,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-19,6,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-20,7,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-21,1,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-22,2,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-23,3,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-24,4,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-25,5,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-26,6,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-27,7,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-28,1,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-29,2,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-05-30,3,5,2016,MemorialDay,National,0_NoEvent,0_NoEvent,0,0,0
2016-05-31,4,5,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-06-01,5,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2016-06-02,6,6,2016,NBAFinalsStart,Sporting,0_NoEvent,0_NoEvent,1,0,1
2016-06-03,7,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-06-04,1,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-06-05,2,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-06-06,3,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-06-07,4,6,2016,Ramadan starts,Religious,0_NoEvent,0_NoEvent,1,1,0
2016-06-08,5,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2016-06-09,6,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2016-06-10,7,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2016-06-11,1,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-06-12,2,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-06-13,3,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2016-06-14,4,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2016-06-15,5,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2016-06-16,6,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-06-17,7,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-06-18,1,6,2016,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2016-06-19,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0
